school_year,school_year_ord,table_code,table_topic,indicator,value,source_url,snapshot_fetched_at
2025/2026,2025,C1.22.1,1. ročník: nově přijatí podle věku,v tom / z toho speciální třídy :: 1. 9. 2017 až 31. 8. 2018 / 7leté,59,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=20,2026-05-19T12:23:11Z
2025/2026,2025,C1.22.1,1. ročník: nově přijatí podle věku,v tom / z toho speciální třídy :: 1. 9. 2016 až 31. 8. 2017 / 8leté,7,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=20,2026-05-19T12:23:11Z
2025/2026,2025,C1.22.1,1. ročník: nově přijatí podle věku,v tom / z toho speciální třídy :: 1. 9. 2015 až 31. 8. 2016 / 9leté,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=20,2026-05-19T12:23:11Z
2025/2026,2025,C1.22.1,1. ročník: nově přijatí podle věku,v tom / z toho speciální třídy :: 31. 8. 2015 a dříve / 10leté a starší,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=20,2026-05-19T12:23:11Z
2005/2006,2005,C1.4.1,žáci v ročnících,(celkem) :: Celkem žáci,84118,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=1,2026-05-19T12:23:11Z
2005/2006,2005,C1.4.1,žáci v ročnících,(celkem) :: v tom žáci narození / 1.9.1999 a později / mladší než 6 let,113,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=1,2026-05-19T12:23:11Z
2005/2006,2005,C1.4.1,žáci v ročnících,(celkem) :: 1.9.1998 až 31.8.1999 / 6letí,6296,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=1,2026-05-19T12:23:11Z
2005/2006,2005,C1.4.1,žáci v ročnících,(celkem) :: 1.9.1997 až 31.8.1998 / 7letí,8145,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=1,2026-05-19T12:23:11Z
2005/2006,2005,C1.4.1,žáci v ročnících,(celkem) :: 1.9.1996 až 31.8.1997 / 8letí,8509,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=1,2026-05-19T12:23:11Z
2005/2006,2005,C1.4.1,žáci v ročnících,(celkem) :: 1.9.1995 až 31.8.1996 / 9letí,8501,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=1,2026-05-19T12:23:11Z
2005/2006,2005,C1.4.1,žáci v ročnících,(celkem) :: 1.9.1994 až 31.8.1995 / 10letí,9099,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=1,2026-05-19T12:23:11Z
2005/2006,2005,C1.4.1,žáci v ročnících,(celkem) :: 1.9.1993 až 31.8.1994 / 11letí,9203,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=1,2026-05-19T12:23:11Z
2005/2006,2005,C1.4.1,žáci v ročnících,(celkem) :: 1.9.1992 až 31.8.1993 / 12letí,9956,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=1,2026-05-19T12:23:11Z
2005/2006,2005,C1.4.1,žáci v ročnících,(celkem) :: 1.9.1991 až 31.8.1992 / 13letí,9967,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=1,2026-05-19T12:23:11Z
2005/2006,2005,C1.4.1,žáci v ročnících,(celkem) :: 1.9.1990 až 31.8.1991 / 14letí,10593,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=1,2026-05-19T12:23:11Z
2005/2006,2005,C1.4.1,žáci v ročnících,(celkem) :: 1.9.1989 až 31.8.1990 / 15letí,3363,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=1,2026-05-19T12:23:11Z
2005/2006,2005,C1.4.1,žáci v ročnících,(celkem) :: 1.9.1988 až 31.8.1989 / 16letí,300,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=1,2026-05-19T12:23:11Z
2005/2006,2005,C1.4.1,žáci v ročnících,(celkem) :: 1.9.1987 až 31.8.1988 / 17letí,40,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=1,2026-05-19T12:23:11Z
2005/2006,2005,C1.4.1,žáci v ročnících,(celkem) :: 31.8.1987 a dříve / 18letí a starší,33,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=1,2026-05-19T12:23:11Z
2014/2015,2014,C1.4.1,žáci v ročnících,(celkem) :: Žáci / celkem,88184,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.4.1,žáci v ročnících,(celkem) :: v tom / 1. stupeň,58295,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.4.1,žáci v ročnících,(celkem) :: 2. stupeň,29889,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.4.1,žáci v ročnících,(celkem) :: nově přijatí do 1. ročníku,13402,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.4.1,žáci v ročnících,(celkem) :: 1. ročníku,13445,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.4.1,žáci v ročnících,(celkem) :: 2. ročníku,12299,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.4.1,žáci v ročnících,(celkem) :: 3. ročníku,11643,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.4.1,žáci v ročnících,(celkem) :: 4. ročníku,10751,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.4.1,žáci v ročnících,(celkem) :: 5. ročníku,10074,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.4.1,žáci v ročnících,(celkem) :: 6. ročníku / celkem,8063,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.4.1,žáci v ročnících,(celkem) :: z toho v 10letém vzděl. prog.,83,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.4.1,žáci v ročnících,(celkem) :: 7. ročníku,7875,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.4.1,žáci v ročnících,(celkem) :: 8. ročníku,7282,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.4.1,žáci v ročnících,(celkem) :: 9. ročníku / celkem,6679,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.4.1,žáci v ročnících,(celkem) :: z toho v 10letém vzděl. prog.,69,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.4.1,žáci v ročnících,(celkem) :: 10. ročníku,73,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.4.1,žáci v ročnících,z toho speciální třídy :: Žáci / celkem,3492,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.4.1,žáci v ročnících,z toho speciální třídy :: v tom / 1. stupeň,1798,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.4.1,žáci v ročnících,z toho speciální třídy :: 2. stupeň,1694,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.4.1,žáci v ročnících,z toho speciální třídy :: nově přijatí do 1. ročníku,266,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.4.1,žáci v ročnících,z toho speciální třídy :: 1. ročníku,276,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.4.1,žáci v ročnících,z toho speciální třídy :: 2. ročníku,335,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.4.1,žáci v ročnících,z toho speciální třídy :: 3. ročníku,371,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.4.1,žáci v ročnících,z toho speciální třídy :: 4. ročníku,365,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.4.1,žáci v ročnících,z toho speciální třídy :: 5. ročníku,368,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.4.1,žáci v ročnících,z toho speciální třídy :: 6. ročníku / celkem,425,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.4.1,žáci v ročnících,z toho speciální třídy :: z toho v 10letém vzděl. prog.,83,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.4.1,žáci v ročnících,z toho speciální třídy :: 7. ročníku,469,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.4.1,žáci v ročnících,z toho speciální třídy :: 8. ročníku,391,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.4.1,žáci v ročnících,z toho speciální třídy :: 9. ročníku / celkem,419,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.4.1,žáci v ročnících,z toho speciální třídy :: z toho v 10letém vzděl. prog.,69,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.4.1,žáci v ročnících,z toho speciální třídy :: 10. ročníku,73,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=9,2026-05-19T12:23:11Z
2015/2016,2015,C1.4.1,žáci v ročnících,(celkem) :: Žáci / celkem,93298,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.4.1,žáci v ročnících,(celkem) :: v tom / 1. stupeň,62060,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.4.1,žáci v ročnících,(celkem) :: 2. stupeň,31238,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.4.1,žáci v ročnících,(celkem) :: nově přijatí do 1. ročníku,13772,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.4.1,žáci v ročnících,(celkem) :: 1. ročníku,13826,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.4.1,žáci v ročnících,(celkem) :: 2. ročníku,13378,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.4.1,žáci v ročnících,(celkem) :: 3. ročníku,12293,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.4.1,žáci v ročnících,(celkem) :: 4. ročníku,11664,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.4.1,žáci v ročnících,(celkem) :: 5. ročníku,10822,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.4.1,žáci v ročnících,(celkem) :: 6. ročníku / celkem,8601,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.4.1,žáci v ročnících,(celkem) :: z toho v 10letém vzděl. prog.,77,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.4.1,žáci v ročnících,(celkem) :: 7. ročníku,8067,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.4.1,žáci v ročnících,(celkem) :: 8. ročníku,7414,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.4.1,žáci v ročnících,(celkem) :: 9. ročníku / celkem,7148,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.4.1,žáci v ročnících,(celkem) :: z toho v 10letém vzděl. prog.,79,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.4.1,žáci v ročnících,(celkem) :: 10. ročníku,85,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.4.1,žáci v ročnících,z toho speciální třídy :: Žáci / celkem,3569,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.4.1,žáci v ročnících,z toho speciální třídy :: v tom / 1. stupeň,1849,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.4.1,žáci v ročnících,z toho speciální třídy :: 2. stupeň,1720,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.4.1,žáci v ročnících,z toho speciální třídy :: nově přijatí do 1. ročníku,327,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.4.1,žáci v ročnících,z toho speciální třídy :: 1. ročníku,340,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.4.1,žáci v ročnících,z toho speciální třídy :: 2. ročníku,318,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.4.1,žáci v ročnících,z toho speciální třídy :: 3. ročníku,353,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.4.1,žáci v ročnících,z toho speciální třídy :: 4. ročníku,384,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.4.1,žáci v ročnících,z toho speciální třídy :: 5. ročníku,377,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.4.1,žáci v ročnících,z toho speciální třídy :: 6. ročníku / celkem,397,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.4.1,žáci v ročnících,z toho speciální třídy :: z toho v 10letém vzděl. prog.,77,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.4.1,žáci v ročnících,z toho speciální třídy :: 7. ročníku,457,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.4.1,žáci v ročnících,z toho speciální třídy :: 8. ročníku,495,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.4.1,žáci v ročnících,z toho speciální třídy :: 9. ročníku / celkem,363,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.4.1,žáci v ročnících,z toho speciální třídy :: z toho v 10letém vzděl. prog.,79,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.4.1,žáci v ročnících,z toho speciální třídy :: 10. ročníku,85,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=10,2026-05-19T12:23:11Z
2016/2017,2016,C1.4.1,žáci v ročnících,(celkem) :: Žáci / celkem,98126,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.4.1,žáci v ročnících,(celkem) :: v tom / 1. stupeň,65286,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.4.1,žáci v ročnících,(celkem) :: 2. stupeň,32840,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.4.1,žáci v ročnících,(celkem) :: nově přijatí do 1. ročníku,13997,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.4.1,žáci v ročnících,(celkem) :: 1. ročníku,14051,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.4.1,žáci v ročnících,(celkem) :: 2. ročníku,13725,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.4.1,žáci v ročnících,(celkem) :: 3. ročníku,13412,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.4.1,žáci v ročnících,(celkem) :: 4. ročníku,12299,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.4.1,žáci v ročnících,(celkem) :: 5. ročníku,11717,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.4.1,žáci v ročnících,(celkem) :: 6. ročníku / celkem,9394,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.4.1,žáci v ročnících,(celkem) :: z toho v 10letém vzděl. prog.,82,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.4.1,žáci v ročnících,(celkem) :: 7. ročníku,8667,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.4.1,žáci v ročnících,(celkem) :: 8. ročníku,7533,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.4.1,žáci v ročnících,(celkem) :: 9. ročníku / celkem,7228,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.4.1,žáci v ročnících,(celkem) :: z toho v 10letém vzděl. prog.,90,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.4.1,žáci v ročnících,(celkem) :: 10. ročníku,100,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.4.1,žáci v ročnících,v tom / z toho speciální třídy :: Žáci / celkem,3544,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.4.1,žáci v ročnících,v tom / z toho speciální třídy :: v tom / 1. stupeň,1834,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.4.1,žáci v ročnících,v tom / z toho speciální třídy :: 2. stupeň,1710,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.4.1,žáci v ročnících,v tom / z toho speciální třídy :: nově přijatí do 1. ročníku,308,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.4.1,žáci v ročnících,v tom / z toho speciální třídy :: 1. ročníku,326,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.4.1,žáci v ročnících,v tom / z toho speciální třídy :: 2. ročníku,334,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.4.1,žáci v ročnících,v tom / z toho speciální třídy :: 3. ročníku,327,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.4.1,žáci v ročnících,v tom / z toho speciální třídy :: 4. ročníku,384,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.4.1,žáci v ročnících,v tom / z toho speciální třídy :: 5. ročníku,381,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.4.1,žáci v ročnících,v tom / z toho speciální třídy :: 6. ročníku / celkem,415,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.4.1,žáci v ročnících,v tom / z toho speciální třídy :: z toho v 10letém vzděl. prog.,82,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.4.1,žáci v ročnících,v tom / z toho speciální třídy :: 7. ročníku,384,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.4.1,žáci v ročnících,v tom / z toho speciální třídy :: 8. ročníku,452,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.4.1,žáci v ročnících,v tom / z toho speciální třídy :: 9. ročníku / celkem,441,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.4.1,žáci v ročnících,v tom / z toho speciální třídy :: z toho v 10letém vzděl. prog.,90,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.4.1,žáci v ročnících,v tom / z toho speciální třídy :: 10. ročníku,100,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=11,2026-05-19T12:23:11Z
2017/2018,2017,C1.4.1,žáci v ročnících,(celkem) :: Žáci / celkem,102077,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=12,2026-05-19T12:23:11Z
2017/2018,2017,C1.4.1,žáci v ročnících,(celkem) :: v tom / 1. stupeň,66972,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=12,2026-05-19T12:23:11Z
2017/2018,2017,C1.4.1,žáci v ročnících,(celkem) :: 2. stupeň,35105,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=12,2026-05-19T12:23:11Z
2017/2018,2017,C1.4.1,žáci v ročnících,(celkem) :: nově přijatí do 1. ročníku,13529,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=12,2026-05-19T12:23:11Z
2017/2018,2017,C1.4.1,žáci v ročnících,(celkem) :: 1. ročníku,13582,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=12,2026-05-19T12:23:11Z
2017/2018,2017,C1.4.1,žáci v ročnících,(celkem) :: 2. ročníku,13867,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=12,2026-05-19T12:23:11Z
2017/2018,2017,C1.4.1,žáci v ročnících,(celkem) :: 3. ročníku,13724,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=12,2026-05-19T12:23:11Z
2017/2018,2017,C1.4.1,žáci v ročnících,(celkem) :: 4. ročníku,13426,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.4.1&rck=12,2026-05-19T12:23:11Z
