mc,street,house_number_range,red_izo,zs_name,source_file,effective_date
Praha 14,Himrova,,600040577,"Základní škola Generála Janouška, Praha 9 - Černý Most, Dygrýnova 1006/21",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Hubáčkova,,600040577,"Základní škola Generála Janouška, Praha 9 - Černý Most, Dygrýnova 1006/21",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Jíchova,,600040577,"Základní škola Generála Janouška, Praha 9 - Černý Most, Dygrýnova 1006/21",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Mrázkova,,600040577,"Základní škola Generála Janouška, Praha 9 - Černý Most, Dygrýnova 1006/21",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Půdova,,600040577,"Základní škola Generála Janouška, Praha 9 - Černý Most, Dygrýnova 1006/21",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Rudolfa Holeky,,600040577,"Základní škola Generála Janouška, Praha 9 - Černý Most, Dygrýnova 1006/21",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Smikova,,600040577,"Základní škola Generála Janouška, Praha 9 - Černý Most, Dygrýnova 1006/21",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Truhlářova,,600040577,"Základní škola Generála Janouška, Praha 9 - Černý Most, Dygrýnova 1006/21",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Vašátkova,,600040577,"Základní škola Generála Janouška, Praha 9 - Černý Most, Dygrýnova 1006/21",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Šebelova,,600040577,"Základní škola Generála Janouška, Praha 9 - Černý Most, Dygrýnova 1006/21",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Šromova,,600040577,"Základní škola Generála Janouška, Praha 9 - Černý Most, Dygrýnova 1006/21",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Anny Čížkové,,600040356,"Základní škola, Praha 9 - Hloubětín, Hloubětínská 700",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Chvalská,,600040356,"Základní škola, Praha 9 - Hloubětín, Hloubětínská 700",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Hloubětínská,,600040356,"Základní škola, Praha 9 - Hloubětín, Hloubětínská 700",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Horoušanská,,600040356,"Základní škola, Praha 9 - Hloubětín, Hloubětínská 700",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Hostavická,,600040356,"Základní škola, Praha 9 - Hloubětín, Hloubětínská 700",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,K Mototechně,,600040356,"Základní škola, Praha 9 - Hloubětín, Hloubětínská 700",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Kbelská,pouze na území Prahy 14,600040356,"Základní škola, Praha 9 - Hloubětín, Hloubětínská 700",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Klánovická,,600040356,"Základní škola, Praha 9 - Hloubětín, Hloubětínská 700",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Kolbenova,pouze na území Prahy 14,600040356,"Základní škola, Praha 9 - Hloubětín, Hloubětínská 700",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Konzumní,,600040356,"Základní škola, Praha 9 - Hloubětín, Hloubětínská 700",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Kyjská,,600040356,"Základní škola, Praha 9 - Hloubětín, Hloubětínská 700",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Liblická,,600040356,"Základní škola, Praha 9 - Hloubětín, Hloubětínská 700",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Litošická,,600040356,"Základní škola, Praha 9 - Hloubětín, Hloubětínská 700",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Milovická,,600040356,"Základní škola, Praha 9 - Hloubětín, Hloubětínská 700",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Mochovská,,600040356,"Základní škola, Praha 9 - Hloubětín, Hloubětínská 700",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Na obrátce nám. Ve Starém Hloubětíně Nástrojařská,,600040356,"Základní škola, Praha 9 - Hloubětín, Hloubětínská 700",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Nehvizdská,,600040356,"Základní škola, Praha 9 - Hloubětín, Hloubětínská 700",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Pod turnovskou tratí,,600040356,"Základní škola, Praha 9 - Hloubětín, Hloubětínská 700",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Poděbradská,pouze na území Prahy 14,600040356,"Základní škola, Praha 9 - Hloubětín, Hloubětínská 700",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Postřižínská,,600040356,"Základní škola, Praha 9 - Hloubětín, Hloubětínská 700",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Poříčanská,,600040356,"Základní škola, Praha 9 - Hloubětín, Hloubětínská 700",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Sadská,,600040356,"Základní škola, Praha 9 - Hloubětín, Hloubětínská 700",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Soustružnická,,600040356,"Základní škola, Praha 9 - Hloubětín, Hloubětínská 700",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Svépravická,,600040356,"Základní škola, Praha 9 - Hloubětín, Hloubětínská 700",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,U Slavoje,,600040356,"Základní škola, Praha 9 - Hloubětín, Hloubětínská 700",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,V Novém Hloubětíně,,600040356,"Základní škola, Praha 9 - Hloubětín, Hloubětínská 700",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,V chaloupkách,,600040356,"Základní škola, Praha 9 - Hloubětín, Hloubětínská 700",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,V humenci,,600040356,"Základní škola, Praha 9 - Hloubětín, Hloubětínská 700",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Vaňkova,,600040356,"Základní škola, Praha 9 - Hloubětín, Hloubětínská 700",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Zelenečská,,600040356,"Základní škola, Praha 9 - Hloubětín, Hloubětínská 700",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Zálužská,,600040356,"Základní škola, Praha 9 - Hloubětín, Hloubětínská 700",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Zámečnická,,600040356,"Základní škola, Praha 9 - Hloubětín, Hloubětínská 700",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Čertouská,,600040356,"Základní škola, Praha 9 - Hloubětín, Hloubětínská 700",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Šestajovická,,600040356,"Základní škola, Praha 9 - Hloubětín, Hloubětínská 700",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Štolmířská,,600040356,"Základní škola, Praha 9 - Hloubětín, Hloubětínská 700",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,9. května,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Aloisovská,pouze na území Prahy 14,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Bajgarova,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Bartoňkova,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Baštýřská,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Bezdrevská,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Blatecká,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Borečkova,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Bošilecká,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Broumarská,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Břeclavská,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Církvičná,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Doubecká,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Dvořišťská,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Dářská,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Dřínovská,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Dřítenská,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Farská,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Froncova,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Hamerská,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Herdovská,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Hlinská,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Hlinířská,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Hodějovská,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Holenská,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Horusická,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Hrabovská,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Hradečkova,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Hruškovská,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Hvozdecká,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Jakubovská,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Jamborova,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Jansova,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Jednostranná,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Jezdovická,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Jindrlovská,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,K Rokytce,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,K luhu,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Kališťská,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Kamencová,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Kaňovská,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Koberkova,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Koclířovská,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Kostlivého,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Krčínovo náměstí,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Kubaštova,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Labuťská,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Langweilova,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Lednická,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Lipenské náměstí,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Lomnická,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Loužecká,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Lucinková,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Lánská,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Malšovské náměstí,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Manželů Dostálových,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Matenská,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Medlovská,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Minaříkova,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Morušová,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Munická,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Mílovská,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Nedokončená,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Nežárská,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Novozámecká,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Objízdná,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Oborská,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Okrajová,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Olšinská,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Osetá,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Osická,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Panenská,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Park Československých Legionářů,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Pasecká,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Pilská,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Plumlovská,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Podedvorská,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 14,Podlišovská,,600040364,"Základní škola, Praha 9 - Kyje, Šimanovská 16, příspěvková organizace",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
